CNatFluct,CdueGHG,CseriousDamage,CO2causesCC,HumansInsign,GMimportant,GMdamageEnv,GMtested,GMdangerous,GMsafe,VaxSafe,VaxNegSide,VaxTested,VaxRisky,VaxContribHealth,PLiberal,PRepub,PCommunismFailed,PNeverConserv,PMediaLeft,PSocialismOK,PLeft,FMUnresBest,FMLimitSocial,FMMoreImp,FMThreatEnv,FMUnsustain,CYNewWorldOrder,CYMLK,CYMoon,CYJFK,CY911,CYDiana,CYClimChange,CYAIDS,CYTobacco,Catch1,CauseHIV,CauseSmoking,CauseLead,age,gender,climate_avg,GM_food_avg,vaccines_avg,political_conservatism_avg,free_market_avg,conspiracist_avg,convenience_avg,scientific_props_avg,conspiacist_avg_quad
4,3,3,2,3,3,3,3,2,3,4,5,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,3,1,1,1,3,3,5,4,45,2,3,2.8,4.4,3,3,2.83333333333333,1,4,8.02777777777778
2,3,2,2,3,3,2,3,3,3,4,4,4,2,4,4,3,5,5,4,5,5,4,4,4,4,4,2,2,2,3,1,2,4,1,2,3,5,5,4,56,2,2.4,2.8,3.6,4.42857142857143,4,2,2.33333333333333,4.66666666666667,4
3,4,4,4,4,4,3,4,2,3,5,4,5,4,5,3,3,4,3,4,4,3,3,3,4,2,2,2,3,1,4,2,3,1,1,1,3,5,5,5,74,1,3.8,3.2,4.6,3.42857142857143,2.8,2.5,1,5,6.25
2,2,2,4,5,4,4,4,4,3,5,5,4,5,5,5,5,2,5,5,5,5,4,4,2,2,3,2,1,1,2,1,1,3,1,2,3,4,5,5,58,1,3,3.8,4.8,4.57142857142857,3,1.33333333333333,2,4.66666666666667,1.77777777777778
3,3,3,3,3,3,3,3,2,3,5,5,4,5,4,5,5,5,5,4,5,5,2,3,4,5,4,1,1,1,1,1,1,2,1,2,3,5,5,4,52,1,3,2.8,4.6,4.85714285714286,3.6,1,1.66666666666667,4.66666666666667,1
3,3,3,3,3,3,1,4,3,2,4,4,4,4,5,3,3,3,3,3,3,4,3,4,3,4,4,2,3,1,2,2,3,2,2,2,3,5,5,5,41,2,3,2.6,4.2,3.14285714285714,3.6,2.16666666666667,2,5,4.69444444444444
1,2,2,2,4,2,2,1,1,1,3,3,2,4,2,2,3,3,4,4,3,3,4,3,3,4,4,3,3,3,4,2,2,3,2,3,3,3,5,5,41,2,2.2,1.4,2.8,3.14285714285714,3.6,2.83333333333333,2.66666666666667,4.33333333333333,8.02777777777778
1,5,5,5,4,5,1,5,1,2,5,1,5,1,5,1,5,5,1,5,1,1,5,1,5,1,1,5,5,5,5,5,5,5,5,5,3,5,5,5,48,2,4,2.8,3.4,2.71428571428571,2.6,5,5,5,25
1,3,2,2,1,2,2,3,2,2,4,4,4,4,4,4,3,4,4,4,4,4,2,2,4,4,4,2,4,1,4,3,4,4,2,2,3,4,5,4,31,1,1.8,2.2,4,3.85714285714286,3.2,3,2.66666666666667,4.33333333333333,9
3,4,4,3,4,3,4,4,3,3,5,4,4,4,4,3,3,3,5,3,3,1,3,4,2,3,3,1,1,1,3,1,3,1,2,1,3,5,5,4,32,2,3.6,3.4,4.2,3,3,1.66666666666667,1.33333333333333,4.66666666666667,2.77777777777778
3,4,4,4,4,2,3,3,2,3,4,4,3,4,4,2,2,4,3,4,4,3,3,4,2,3,4,2,2,2,2,2,2,2,2,3,3,3,5,4,30,2,3.8,2.6,3.8,3.14285714285714,3.2,2,2.33333333333333,4,4
4,4,4,4,4,4,5,4,5,4,5,5,4,5,5,2,2,2,3,2,2,2,3,2,3,4,3,1,1,1,1,1,1,1,1,1,3,2,3,4,38,2,4,4.4,4.8,2.14285714285714,3,1,1,3,1
4,5,4,4,4,3,3,2,1,1,5,4,3,5,5,2,4,5,5,1,3,3,3,3,3,2,3,5,4,1,4,3,2,2,1,3,3,5,5,5,49,2,4.2,2,4.4,3.28571428571429,2.8,3.16666666666667,2,5,10.0277777777778
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,5,5,5,3,5,5,5,26,2,3,3,3,3,3,1.33333333333333,5,5,1.77777777777778
1,5,5,5,1,5,1,5,1,5,5,1,5,1,5,1,5,5,1,5,1,1,5,2,5,2,1,5,5,5,5,5,5,5,5,5,3,5,5,5,28,1,3.4,3.4,3.4,2.71428571428571,3,5,5,5,25
4,4,5,3,4,2,1,5,1,1,1,1,4,2,2,3,5,2,1,4,4,3,4,3,3,2,2,5,4,2,3,2,5,2,3,2,3,5,5,4,34,2,4,2,2,3.14285714285714,2.8,3.5,2.33333333333333,4.66666666666667,12.25
3,2,3,3,5,3,3,3,2,3,2,2,3,2,2,3,3,3,3,3,5,3,1,5,1,5,5,1,1,1,4,1,3,3,1,3,3,3,3,4,48,2,3.2,2.8,2.2,3.28571428571429,3.4,1.83333333333333,2.33333333333333,3.33333333333333,3.36111111111111
2,3,3,3,3,3,3,3,2,3,4,4,4,4,4,3,3,4,3,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,1,3,3,5,3,3,39,2,2.8,2.8,4,3.57142857142857,3,2.33333333333333,2.33333333333333,3.66666666666667,5.44444444444445
2,4,3,4,2,4,3,3,4,2,4,3,4,3,3,3,4,3,4,3,2,2,3,3,4,4,3,4,3,4,3,2,3,4,3,4,3,4,5,4,23,1,3,3.2,3.4,3,3.4,3.16666666666667,3.66666666666667,4.33333333333333,10.0277777777778
4,3,4,3,3,2,3,2,2,1,2,1,2,3,2,4,4,5,5,3,3,4,2,3,2,2,3,2,2,1,2,1,2,2,1,1,3,4,5,4,30,2,3.4,2,2,4,2.4,1.66666666666667,1.33333333333333,4.33333333333333,2.77777777777778
1,5,5,2,1,3,3,3,1,1,3,3,5,4,4,4,3,3,3,4,3,3,3,3,3,3,3,1,1,1,1,1,2,2,1,1,3,5,5,5,47,1,2.8,2.2,3.8,3.28571428571429,3,1.16666666666667,1.33333333333333,5,1.36111111111111
3,4,3,4,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,1,4,4,3,3,3,3,3,2,2,1,5,4,2,3,1,1,3,4,5,4,22,1,3.4,3,3.8,3,3,2.66666666666667,1.66666666666667,4.33333333333333,7.11111111111111
2,4,2,2,3,2,2,2,2,2,4,4,4,3,4,2,2,2,2,2,2,2,3,2,2,2,2,4,4,2,4,2,2,3,3,1,3,5,5,5,29,2,2.6,2,3.8,2,2.2,3,2.33333333333333,5,9
4,4,4,4,4,2,3,3,2,3,4,4,5,2,4,4,2,2,4,3,4,3,4,4,2,3,4,2,2,2,2,2,2,2,2,1,3,5,5,5,35,2,4,2.6,3.8,3.14285714285714,3.4,2,1.66666666666667,5,4
3,4,4,4,5,4,4,4,3,3,5,5,4,5,4,1,1,5,1,1,4,1,2,3,3,3,3,1,1,1,1,1,1,1,1,2,3,5,5,5,49,1,4,3.6,4.6,2,2.8,1,1.33333333333333,5,1
4,2,2,2,1,3,5,5,2,2,4,5,5,5,5,1,3,4,2,4,1,4,3,1,2,5,3,2,3,1,2,1,1,1,1,1,3,5,4,5,34,2,2.2,3.4,4.8,2.71428571428571,2.8,1.66666666666667,1,4.66666666666667,2.77777777777778
2,4,5,3,2,2,1,4,2,5,5,3,4,2,3,3,5,5,2,5,3,3,3,1,3,1,2,3,5,5,3,4,3,3,5,5,3,4,4,3,32,2,3.2,2.8,3.4,3.71428571428571,2,3.83333333333333,4.33333333333333,3.66666666666667,14.6944444444444
4,4,4,4,5,2,3,2,2,2,4,4,3,5,4,1,1,4,1,2,2,1,4,3,3,3,4,1,1,1,2,1,1,1,1,1,3,5,5,4,40,2,4.2,2.2,4,1.71428571428571,3.4,1.16666666666667,1,4.66666666666667,1.36111111111111
4,4,4,3,5,4,3,2,3,3,4,4,3,5,4,3,2,4,4,4,4,4,3,2,3,2,3,3,4,2,5,2,3,1,4,1,3,5,5,5,57,2,4,3,4,3.57142857142857,2.6,3.16666666666667,2,5,10.0277777777778
4,5,5,4,5,4,3,2,3,3,5,4,3,5,5,1,2,3,3,3,2,2,3,1,1,4,4,3,4,1,4,1,1,1,1,1,3,5,5,5,44,1,4.6,3,4.4,2.28571428571429,2.6,2.33333333333333,1,5,5.44444444444445
3,3,4,4,3,4,3,3,2,3,4,4,3,3,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,4,3,4,4,4,32,2,3.4,3,3.6,3,3,3,3.66666666666667,4,9
3,3,3,3,3,3,3,4,3,2,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,1,1,3,5,5,5,49,1,3,3,3.6,3,3,2.5,1,5,6.25
3,3,3,3,4,2,3,3,2,2,3,3,3,4,3,3,2,3,3,3,3,4,3,3,3,3,3,3,2,2,2,2,2,3,2,3,3,4,4,4,54,2,3.2,2.4,3.2,3,3,2.16666666666667,2.66666666666667,4,4.69444444444444
2,3,2,3,4,2,3,3,2,2,5,4,2,1,4,2,1,2,4,2,2,4,3,2,2,4,4,3,3,2,4,1,1,1,1,1,3,5,5,5,58,2,2.8,2.4,3.2,2.42857142857143,3,2.33333333333333,1,5,5.44444444444445
2,3,3,2,3,4,4,4,4,4,4,2,4,3,5,3,1,2,3,2,2,3,2,2,4,2,2,2,3,2,5,4,4,2,3,2,3,4,2,2,62,1,2.6,4,3.6,2.28571428571429,2.4,3.33333333333333,2.33333333333333,2.66666666666667,11.1111111111111
3,4,4,3,4,4,3,4,3,4,5,5,4,5,5,3,1,5,2,3,3,3,2,3,2,1,2,2,3,2,3,2,3,2,2,2,3,3,5,4,50,2,3.6,3.6,4.8,2.85714285714286,2,2.5,2,4,6.25
2,3,4,3,5,5,2,4,4,4,4,4,3,2,4,3,3,3,3,3,3,3,3,2,2,2,2,2,3,1,2,2,3,1,1,1,3,5,5,5,31,1,3.4,3.8,3.4,3,2.2,2.16666666666667,1,5,4.69444444444444
2,5,5,5,5,1,1,1,1,1,4,4,2,4,2,3,3,5,3,3,4,3,1,3,2,1,2,3,1,1,3,2,1,1,1,1,3,5,5,5,53,2,4.4,1,3.2,3.42857142857143,1.8,1.83333333333333,1,5,3.36111111111111
3,4,4,3,2,4,3,3,3,3,3,2,2,3,4,3,1,3,2,3,3,3,3,3,3,3,3,2,4,3,4,3,4,2,3,4,3,2,2,4,67,2,3.2,3.2,2.8,2.57142857142857,3,3.33333333333333,3,2.66666666666667,11.1111111111111
3,3,3,3,4,3,3,3,2,2,5,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,2,3,1,1,1,3,5,5,5,52,2,3.2,2.6,4.4,3,3,2.16666666666667,1,5,4.69444444444444
5,4,5,5,5,2,2,3,1,1,5,5,4,5,4,2,1,5,2,2,3,2,4,3,1,3,3,1,1,1,1,1,1,1,1,1,3,5,5,5,58,2,4.8,1.8,4.6,2.42857142857143,2.8,1,1,5,1
3,3,4,4,4,4,4,3,4,4,5,5,5,2,4,2,2,4,3,2,2,3,1,2,2,3,3,2,2,1,2,2,2,1,1,1,3,5,5,5,45,2,3.6,3.8,4.2,2.57142857142857,2.2,1.83333333333333,1,5,3.36111111111111
5,5,5,5,5,3,3,2,2,3,5,5,4,5,3,1,1,4,1,1,3,2,1,3,1,3,3,1,1,1,1,1,1,1,1,1,3,5,5,5,26,2,5,2.6,4.4,1.85714285714286,2.2,1,1,5,1
5,3,3,3,3,2,4,2,1,2,5,3,4,3,4,3,2,5,3,3,1,3,3,3,3,3,3,3,4,1,3,1,1,2,1,1,3,5,5,5,40,2,3.4,2.2,3.8,2.85714285714286,3,2.16666666666667,1.33333333333333,5,4.69444444444444
3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,35,2,3,3,3.2,3,3,3,3,5,9
3,4,5,4,3,5,5,5,4,4,5,4,5,5,5,2,2,4,3,2,4,2,5,1,3,2,4,2,1,1,3,1,1,1,1,2,3,4,4,5,53,2,3.8,4.6,4.8,2.71428571428571,3,1.5,1.33333333333333,4.33333333333333,2.25
2,3,3,4,4,2,3,3,2,1,5,5,5,3,5,3,3,4,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,1,3,5,5,5,34,2,3.2,2.2,4.6,3.14285714285714,3,2.66666666666667,2,5,7.11111111111111
5,4,4,3,5,2,2,1,5,2,4,3,1,2,4,5,1,3,4,2,2,3,1,4,4,2,2,4,3,2,2,3,4,3,3,1,3,5,5,5,47,2,4.2,2.4,2.8,2.85714285714286,2.6,3,2.33333333333333,5,9
3,4,4,3,3,3,2,3,2,3,4,4,4,3,3,3,4,4,4,3,4,3,3,3,4,3,3,1,2,1,1,2,2,3,2,3,3,4,4,3,38,2,3.4,2.6,3.6,3.57142857142857,3.2,1.5,2.66666666666667,3.66666666666667,2.25
1,1,1,1,3,3,2,2,2,2,4,4,4,3,4,5,4,5,5,5,5,5,5,3,5,4,4,5,3,1,3,1,2,5,1,3,3,4,5,3,72,2,1.4,2.2,3.8,4.85714285714286,4.2,2.5,3,4,6.25
2,3,3,3,4,4,3,3,2,3,4,4,4,4,5,2,2,4,2,3,2,3,2,2,2,3,3,3,2,2,3,2,2,3,2,2,3,4,4,5,48,2,3,3,4.2,2.57142857142857,2.4,2.33333333333333,2.33333333333333,4.33333333333333,5.44444444444445
5,5,5,5,5,5,3,4,3,4,5,5,5,5,5,1,1,3,1,1,1,1,4,3,3,3,3,1,1,1,2,2,1,1,1,5,3,5,5,5,65,1,5,3.8,5,1.28571428571429,3.2,1.33333333333333,2.33333333333333,5,1.77777777777778
2,3,4,4,3,5,2,3,3,3,5,1,5,3,3,2,3,4,3,4,2,2,5,1,5,1,2,3,4,3,4,4,4,3,4,3,3,5,5,5,31,2,3.2,3.2,3.4,2.85714285714286,2.8,3.66666666666667,3.33333333333333,5,13.4444444444444
2,3,4,4,2,2,3,3,3,2,4,3,4,3,4,4,5,3,4,5,3,4,4,2,4,2,3,1,2,3,3,2,2,3,2,3,3,5,5,4,30,2,3,2.6,3.6,4,3,2.16666666666667,2.66666666666667,4.66666666666667,4.69444444444444
2,3,3,3,5,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,1,2,3,3,3,3,3,3,4,3,3,3,3,5,5,5,24,1,3.2,1,1,5,1.6,3.16666666666667,3,5,10.0277777777778
2,2,2,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,5,4,4,4,2,3,3,2,4,1,1,1,1,1,1,3,1,2,3,5,5,5,61,1,2.6,3,4,4.14285714285714,2.8,1,2,5,1
2,2,3,4,4,2,1,3,2,1,3,4,3,4,3,2,1,3,4,3,3,4,3,4,1,3,4,1,1,2,2,1,3,2,3,2,3,5,5,4,32,2,3,1.8,3.4,2.85714285714286,3,1.66666666666667,2.33333333333333,4.66666666666667,2.77777777777778
3,4,4,4,4,3,3,2,2,3,4,4,4,4,4,3,4,4,3,4,3,3,3,2,4,2,3,2,2,2,3,2,3,1,2,2,3,4,5,4,47,2,3.8,2.6,4,3.42857142857143,2.8,2.33333333333333,1.66666666666667,4.33333333333333,5.44444444444445
5,5,5,5,5,3,3,3,3,3,5,5,5,5,5,5,5,3,5,4,3,4,2,3,3,2,2,3,3,2,4,3,3,1,1,1,3,5,5,5,57,2,5,3,5,4.14285714285714,2.4,3,1,5,9
3,3,3,3,3,2,5,2,3,3,3,2,5,2,3,5,4,3,3,3,3,3,3,3,3,3,3,1,4,5,4,5,5,5,5,5,3,5,5,5,48,1,3,3,3,3.42857142857143,3,4,5,5,16
5,1,1,1,5,3,3,3,2,2,3,5,3,4,3,2,3,5,4,3,2,3,2,4,1,5,4,1,1,1,1,1,1,1,1,1,3,5,5,5,25,2,2.6,2.6,3.6,3.14285714285714,3.2,1,1,5,1
2,2,4,2,2,5,4,4,4,3,5,4,4,3,4,2,2,4,3,3,2,3,4,4,4,4,2,2,1,1,4,1,2,3,1,2,3,4,4,4,59,1,2.4,4,4,2.71428571428571,3.6,1.83333333333333,2,4,3.36111111111111
3,3,3,3,3,3,2,3,4,2,3,3,3,3,3,3,2,4,2,4,2,2,3,3,3,3,3,3,3,2,4,3,2,3,2,3,3,4,5,4,51,1,3,2.8,3,2.71428571428571,3,2.83333333333333,2.66666666666667,4.33333333333333,8.02777777777778
2,3,3,3,4,3,3,4,2,2,4,5,4,5,5,2,2,2,5,2,3,2,3,2,3,4,4,1,2,1,1,1,1,2,1,1,3,3,5,4,51,2,3,2.8,4.6,2.57142857142857,3.2,1.16666666666667,1.33333333333333,4,1.36111111111111
4,4,4,3,4,2,2,2,2,2,4,4,4,4,4,3,3,4,3,3,5,3,4,4,4,4,4,2,3,4,5,1,3,1,1,1,3,5,5,5,64,2,3.8,2,4,3.42857142857143,4,3,1,5,9
4,4,3,4,3,3,3,4,2,3,4,4,4,4,5,3,4,5,3,4,3,3,3,3,3,3,3,3,2,1,4,1,4,2,2,1,3,4,5,4,45,1,3.6,3,4.2,3.57142857142857,3,2.5,1.66666666666667,4.33333333333333,6.25
4,4,4,4,4,3,3,2,3,3,4,4,4,4,4,1,1,4,2,1,3,1,3,4,3,5,5,1,1,1,1,1,1,1,1,1,3,3,5,3,70,2,4,2.8,4,1.85714285714286,4,1,1,3.66666666666667,1
4,2,2,2,4,2,4,2,4,2,2,4,2,4,2,4,2,2,4,2,4,4,2,4,2,4,4,2,2,2,2,2,2,2,2,2,3,2,2,2,42,1,2.8,2.8,2.8,3.14285714285714,3.2,2,2,2,4
3,4,4,4,4,3,2,2,2,2,4,4,4,3,5,4,4,3,4,4,4,4,3,2,2,2,3,3,2,2,4,1,2,1,2,2,3,5,5,5,56,1,3.8,2.2,4,3.85714285714286,2.4,2.33333333333333,1.66666666666667,5,5.44444444444445
3,4,4,4,4,3,4,2,2,2,5,5,4,5,5,4,4,4,4,4,3,4,4,2,2,2,2,1,1,2,1,1,1,1,1,1,3,5,5,5,33,2,3.8,2.6,4.8,3.85714285714286,2.4,1.16666666666667,1,5,1.36111111111111
2,3,4,4,5,2,3,2,1,1,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,2,2,1,4,1,4,1,1,2,3,5,5,5,59,2,3.6,1.8,3.8,3.85714285714286,3.8,2.33333333333333,1.33333333333333,5,5.44444444444445
3,3,3,3,3,3,3,3,3,3,5,3,3,5,4,3,3,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,5,4,3,47,2,3,3,4,2.85714285714286,3,1,3,4,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,5,5,3,3,5,3,50,2,3,3,3,2.85714285714286,3,2.83333333333333,4.33333333333333,3.66666666666667,8.02777777777778
2,3,3,3,2,4,4,2,3,3,5,4,4,4,4,2,2,2,3,4,2,4,3,2,3,3,2,4,3,1,5,5,5,3,3,4,3,4,4,5,47,1,2.6,3.2,4.2,2.71428571428571,2.6,3.83333333333333,3.33333333333333,4.33333333333333,14.6944444444444
4,4,4,4,4,4,3,4,3,3,5,4,4,4,4,1,1,5,4,1,4,2,2,2,2,2,3,2,2,1,2,2,3,1,1,3,3,5,5,5,65,1,4,3.4,4.2,2.57142857142857,2.2,2,1.66666666666667,5,4
4,4,4,4,5,4,2,2,2,2,4,4,4,5,4,1,1,4,2,2,2,2,2,4,2,4,4,1,1,1,4,3,1,1,1,2,3,4,5,5,27,2,4.2,2.4,4.2,2,3.2,1.83333333333333,1.33333333333333,4.66666666666667,3.36111111111111
2,3,3,2,5,2,4,3,2,2,5,5,4,5,5,2,1,4,2,3,4,4,2,4,2,3,3,3,1,2,4,1,1,2,1,2,3,2,5,4,65,2,3,2.6,4.8,2.85714285714286,2.8,2,1.66666666666667,3.66666666666667,4
3,3,3,3,2,1,2,3,2,1,5,3,5,3,5,2,2,4,4,3,2,4,3,3,3,2,3,3,1,3,3,1,2,1,1,1,3,5,5,5,45,2,2.8,1.8,4.2,3,2.8,2.16666666666667,1,5,4.69444444444444
4,4,4,2,4,3,3,3,3,3,4,4,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,1,3,1,1,1,3,4,5,3,70,1,3.6,3,3.6,3,3,2,1,4,4
2,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,3,4,4,4,27,2,3,3,3,3,3,2.66666666666667,2.33333333333333,4,7.11111111111111
2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,4,5,5,5,5,4,4,4,5,5,4,3,1,1,1,2,4,1,1,3,5,5,5,67,1,2,3,4,4.85714285714286,4.4,2,2,5,4
3,4,5,3,4,1,1,4,2,3,3,3,3,3,4,5,5,3,5,4,3,3,3,3,3,3,5,5,1,1,1,1,3,3,1,2,3,4,4,3,21,1,3.8,2.2,3.2,4,3.4,2,2,3.66666666666667,4
3,3,4,3,4,2,2,2,2,2,4,4,4,4,4,4,1,4,3,3,4,2,2,2,3,2,3,3,2,2,3,2,3,2,1,2,3,4,5,4,62,1,3.4,2,4,3,2.4,2.5,1.66666666666667,4.33333333333333,6.25
1,2,1,1,2,3,3,3,2,3,4,4,3,2,4,5,3,5,5,5,5,5,4,4,4,5,5,5,2,2,3,2,3,4,2,3,3,5,5,4,58,1,1.4,2.8,3.4,4.71428571428571,4.4,2.83333333333333,3,4.66666666666667,8.02777777777778
2,4,4,4,4,4,4,3,3,4,4,4,4,2,4,4,2,4,4,4,3,4,3,3,3,5,4,1,2,2,2,1,2,2,1,1,3,4,5,4,48,2,3.6,3.6,3.6,3.57142857142857,3.6,1.66666666666667,1.33333333333333,4.33333333333333,2.77777777777778
2,3,4,2,4,2,2,2,2,2,4,4,4,4,4,3,4,4,4,3,2,2,4,4,2,2,3,1,1,1,2,3,2,4,1,1,3,4,5,5,28,2,3,2,4,3.14285714285714,3,1.66666666666667,2,4.66666666666667,2.77777777777778
3,4,4,2,4,3,3,3,3,3,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,2,3,2,3,3,3,5,4,4,44,1,3.4,3,3.8,3.14285714285714,3,3.33333333333333,2.66666666666667,4.33333333333333,11.1111111111111
2,3,3,3,4,4,4,4,4,4,4,3,4,2,4,4,2,4,4,4,4,4,4,3,2,4,4,2,2,1,2,1,2,2,1,2,3,5,4,4,50,1,3,4,3.4,3.71428571428571,3.4,1.66666666666667,1.66666666666667,4.33333333333333,2.77777777777778
2,3,2,3,4,3,3,2,2,2,4,4,4,4,4,3,2,4,3,4,4,4,3,2,3,4,4,3,2,2,3,2,2,4,1,3,3,4,4,4,70,1,2.8,2.4,4,3.42857142857143,3.2,2.33333333333333,2.66666666666667,4,5.44444444444445
2,2,4,4,2,4,2,4,2,3,3,3,3,3,2,5,4,1,5,1,5,5,2,4,2,4,4,1,1,1,1,1,1,4,2,2,3,5,5,4,57,1,2.8,3,2.8,3.71428571428571,3.2,1,2.66666666666667,4.66666666666667,1
2,3,3,2,4,4,4,4,3,3,5,5,4,4,5,2,2,5,3,3,3,3,2,2,3,3,3,1,1,1,1,1,2,1,1,1,3,5,5,5,69,1,2.8,3.6,4.6,3,2.6,1.16666666666667,1,5,1.36111111111111
1,3,4,3,4,4,3,4,2,3,4,4,4,3,4,2,3,3,3,4,2,3,4,2,4,4,4,3,3,1,4,2,3,3,2,1,3,4,5,1,44,1,3,3.2,3.8,2.85714285714286,3.6,2.66666666666667,2,3.33333333333333,7.11111111111111
2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,4,4,2,4,2,4,2,4,2,2,2,3,5,5,5,57,1,2,3,3,3,3.2,3,2,5,9
2,4,4,1,5,2,2,3,1,1,4,4,3,4,2,4,4,2,4,2,2,2,4,4,3,4,4,3,2,4,2,2,3,2,2,2,3,4,4,4,31,2,3.2,1.8,3.4,2.85714285714286,3.8,2.66666666666667,2,4,7.11111111111111
4,4,4,4,5,4,2,2,2,2,4,4,2,2,4,2,1,4,3,4,3,2,2,1,2,2,2,3,2,1,3,1,2,1,1,3,3,4,4,5,43,1,4.2,2.4,3.2,2.71428571428571,1.8,2,1.66666666666667,4.33333333333333,4
1,3,4,4,4,3,2,3,2,3,4,4,4,3,4,2,1,4,3,3,3,3,2,3,3,3,3,2,2,1,3,3,2,3,1,1,3,4,5,4,30,2,3.2,2.6,3.8,2.71428571428571,2.8,2.16666666666667,1.66666666666667,4.33333333333333,4.69444444444444
2,3,3,3,4,3,3,3,3,3,4,4,4,4,3,4,3,4,3,3,3,4,3,3,2,4,4,2,2,2,3,2,3,2,2,2,3,3,4,3,28,2,3,3,3.8,3.42857142857143,3.2,2.33333333333333,2,3.33333333333333,5.44444444444445
2,5,5,5,5,2,4,3,1,2,2,2,3,4,2,2,3,4,4,2,2,3,2,2,1,1,1,3,3,3,3,5,3,1,3,1,3,5,5,4,18,2,4.4,2.4,2.6,2.85714285714286,1.4,3.33333333333333,1.66666666666667,4.66666666666667,11.1111111111111
1,3,4,3,4,3,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,2,2,2,3,3,5,4,28,2,3,3,5,3,3,1.16666666666667,2,4,1.36111111111111
3,3,3,3,4,3,3,3,3,2,4,3,3,3,3,2,2,5,2,2,3,2,3,2,3,3,3,2,3,1,1,1,2,1,1,1,3,5,5,5,24,2,3.2,2.8,3.2,2.57142857142857,2.8,1.66666666666667,1,5,2.77777777777778
3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,5,5,19,2,3,3,3.8,3,3,3.33333333333333,3,5,11.1111111111111
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2,3,2,2,3,2,3,4,4,4,19,1,3,3,3,2.71428571428571,3,2.5,2.33333333333333,4,6.25
2,3,4,4,4,3,4,4,3,3,4,5,4,4,5,3,2,3,4,3,3,4,4,4,3,2,4,2,1,2,1,2,2,2,1,1,3,5,5,4,25,1,3.4,3.4,4.4,3.14285714285714,3.4,1.66666666666667,1.33333333333333,4.66666666666667,2.77777777777778
3,3,4,4,4,2,3,2,2,2,4,4,4,4,4,5,5,3,5,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,1,2,3,5,4,3,35,2,3.6,2.2,4,3.85714285714286,3,2.16666666666667,1.66666666666667,4,4.69444444444444
4,4,5,5,5,1,1,1,1,1,3,3,3,3,3,1,1,2,1,1,2,1,2,4,4,4,4,1,2,5,5,5,5,1,5,1,3,5,5,5,32,2,4.6,1,3,1.28571428571429,3.6,3.83333333333333,2.33333333333333,5,14.6944444444444
1,1,1,1,1,3,5,3,2,3,4,4,4,5,4,5,3,5,5,5,5,5,5,5,5,5,5,4,1,1,5,1,2,5,1,5,3,4,2,4,56,2,1,3.2,4.2,4.71428571428571,5,2.33333333333333,3.66666666666667,3.33333333333333,5.44444444444445
1,1,1,1,1,3,2,3,1,2,5,5,5,5,5,5,4,5,5,5,5,5,4,5,3,4,5,5,1,1,4,1,3,5,1,2,3,4,4,5,52,2,1,2.2,5,4.85714285714286,4.2,2.5,2.66666666666667,4.33333333333333,6.25
2,4,4,3,4,3,2,3,3,2,4,3,4,4,4,4,3,3,2,2,2,3,3,2,3,4,2,3,2,2,3,5,4,3,4,2,3,5,5,4,24,2,3.4,2.6,3.8,2.71428571428571,2.8,3.16666666666667,3,4.66666666666667,10.0277777777778
